medcodeid,cleansedreadcode,term,cancer_cprd
4173781000006116,,adult t-cell leukemia/lymphoma (clinical),1
4173791000006118,,adult t-cell leukaemia/lymphoma (clinical),1
4309731000006119,,hairy cell leukaemia (clinical),1
4309741000006112,,leukemic reticuloendotheliosis (clinical) [obs],1
4309751000006114,,hairy cell leukemia (clinical),1
4309761000006111,,leukaemic reticuloendotheliosis (clinical) [obs],1
4309771000006116,,lre - leukaemic reticuloendotheliosis,1
4309781000006118,,hcl - hairy cell leukaemia,1
4309791000006115,,lre - leukemic reticuloendotheliosis,1
4309801000006119,,hcl - hairy cell leukemia,1
4309821000006112,,hairy cell leukemia,1
4420051000006115,,prolymphocytic leukaemia,1
4420061000006118,,prolymphocytic leukemia,1
4420351000006118,,lymphoid leukaemia (category),1
4420361000006116,,lymphoid leukemia (category),1
4420371000006111,,lymphoid leukaemia - category,1
4420381000006114,,lymphoid leukemia - category,1
4752821000006112,,"leukemic reticuloendotheliosis of lymph nodes of head, face and neck",1
4752841000006117,,leukemic reticuloendotheliosis of lymph nodes of axilla and upper limb,1
4752861000006118,,leukemic reticuloendotheliosis of lymph nodes of inguinal region and lower limb,1
4753211000006114,,lymphoid leukemia,1
4753221000006118,,lymphatic leukemia,1
4753241000006113,,subacute lymphoid leukemia,1
4753261000006112,,aleukemic lymphoid leukemia,1
4753281000006119,,adult t-cell leukemia,1
5599791000006114,,b-cll - b-cell chronic lymphocytic leukemia,1
5599801000006110,,b-cll - b-cell chronic lymphocytic leukaemia,1
5599811000006113,,b-cell chronic lymphocytic leukemia,1
5601191000006118,,t-cell prolymphocytic leukemia,1
5602281000006115,,b-cell prolymphocytic leukemia,1
5602291000006117,,prolymphocytic leukemia of b-cell type,1
6841251000006118,,acute lymphoblastic leukaemia - category,1
6841261000006116,,acute lymphoblastic leukemia - category,1
745001000006114,B624.00,leukaemic reticuloendotheliosis,1
745011000006112,B624.11,leukaemic reticuloendotheliosis,1
1591211000006111,B624.12,hairy cell leukaemia,1
289756017,B624000,leukaemic reticuloendotheliosis of unspecified sites,1
747141000006116,B624100,"leukaemic reticuloend of lymph nodes of head, face and neck",1
510218013,B624200,leukaemic reticuloendotheliosis of intrathoracic lymph nodes,1
746301000006117,B624300,leukaemic reticuloend of intra-abdominal lymph nodes,1
747131000006114,B624400,leukaemic reticuloend of lymph nodes of axilla and arm,1
746311000006119,B624500,leukaemic reticuloend of lymph nodes inguinal region and leg,1
510217015,B624600,leukaemic reticuloendotheliosis of intrapelvic lymph nodes,1
289769018,B624700,leukaemic reticuloendotheliosis of spleen,1
744991000006119,B624800,leukaemic reticuloend of lymph nodes of multiple sites,1
289773015,B624z00,leukaemic reticuloendotheliosis nos,1
289876019,B64..00,lymphoid leukaemia,1
289875015,B64..11,lymphatic leukaemia,1
509741017,B640.00,acute lymphoid leukaemia,1
880821000006114,B640.99,lymphoid leukaemia - acute,1
201652012,B641.00,chronic lymphoid leukaemia,1
555131000006118,B641.11,chronic lymphatic leukaemia,1
880831000006112,B641.99,lymphoid leukaemia - chronic,1
414008012,B641000,b-cell chronic lymphocytic leukaemia,1
2168681000000113,B641011,chronic lymphocytic leukaemia of b-cell type,1
2233381000000115,B641100,clinical stage a chronic lymphocytic leukaemia,1
2233421000000112,B641200,clinical stage b chronic lymphocytic leukaemia,1
2233461000000116,B641300,clinical stage c chronic lymphocytic leukaemia,1
289880012,B642.00,subacute lymphoid leukaemia,1
880841000006119,B642.99,lymphoid leukaemia - subacute,1
289881011,B64y.00,other lymphoid leukaemia,1
289884015,B64y000,aleukaemic lymphoid leukaemia,1
202801000006110,B64y100,prolymphocytic leukaemia,1
289885019,B64y200,adult t-cell leukaemia,1
414248013,B64y300,b-cell prolymphocytic leukaemia,1
2168671000000111,B64y311,prolymphocytic leukaemia of b-cell type,1
414151014,B64y400,t-cell prolymphocytic leukaemia,1
2168661000000116,B64y411,prolymphocytic leukaemia of t-cell type,1
1815601000006111,B64y500,adult t-cell lymphoma/leukaemia (htlv-1-associated),1
289888017,B64yz00,other lymphoid leukaemia nos,1
289889013,B64z.00,lymphoid leukaemia nos,1
292005016,BBr2.00,[m]lymphoid leukaemias,1
1216396015,BBr2000,[m]lymphoid leukaemia nos,1
311311000006115,BBr2011,[m]lymphatic leukaemia,1
292006015,BBr2100,[m]acute lymphoid leukaemia,1
292009010,BBr2200,[m]subacute lymphoid leukaemia,1
306931000006115,BBr2300,[m]chronic lymphoid leukaemia,1
1216015014,BBr2500,[m]prolymphocytic leukaemia,1
306171000006115,BBr2600,[m]burkitt's cell leukaemia,1
1216940017,BBr2700,[m]adult t-cell leukaemia/lymphoma,1
314521000006116,BBr2z00,[m]other lymphoid leukaemia nos,1
1216729017,BBrA400,[m]hairy cell leukaemia,1
311041000006118,BBrA411,[m]leukaemic reticuloendotheliosis,1
311051000006116,BBrA800,[m]leukaemic reticuloendotheliosis,1
292177013,ByuD500,[x]other lymphoid leukaemia,1
2782181000006115,,acute myeloid leukemia,1
2782191000006117,,acute granulocytic leukemia,1
2782201000006119,,acute myelogenous leukemia,1
2782211000006116,,acute myeloblastic leukemia,1
2782221000006112,,acute myelocytic leukemia,1
2782231000006110,,acute non-lymphocytic leukemia,1
2782241000006117,,acute granulocytic leukaemia,1
2782251000006115,,acute myelocytic leukaemia,1
2782261000006118,,acute non-lymphocytic leukaemia,1
2782271000006113,,acute myelogenous leukaemia,1
2782281000006111,,acute myeloblastic leukaemia,1
2782291000006114,,"acute myeloid leukemia, no icd-o subtype",1
2782301000006110,,"acute myeloid leukaemia, no icd-o subtype",1
2782311000006113,,"acute myeloid leukemia, no international classification of diseases for oncology subtype",1
2965511000006118,,acute promyelocytic leukaemia,1
2965521000006114,,acute promyelocytic leukemia,1
2965531000006112,,fab m3,1
2965541000006119,,"acute promyelocytic leukemia, t(15;17)(q22;q11-12)",1
2965551000006117,,"acute promyelocytic leukemia, pml/rar-alpha",1
2965561000006115,,"acute myeloid leukemia, t(15;17)(q22;q11-12)",1
2965571000006110,,"acute myeloid leukemia, pml/rar-alpha",1
2965581000006113,,"acute myeloid leukaemia, pml/rar-alpha",1
2965591000006111,,"acute promyelocytic leukaemia, t(15;17)(q22;q11-12)",1
2965601000006115,,"acute promyelocytic leukaemia, pml/rar-alpha",1
2965611000006117,,"acute myeloid leukaemia, t(15;17)(q22;q11-12)",1
2999011000006111,,acute myelomonocytic leukaemia,1
2999021000006115,,acute myelomonocytic leukemia,1
2999031000006117,,fab m4,1
3068691000006115,,myeloid sarcoma,1
3068701000006115,,chloroma,1
3068711000006117,,granulocytic sarcoma,1
3068751000006116,,"myeloid sarcoma, morphology",1
3108791000006116,,myeloid leukaemia,1
3108811000006117,,granulocytic leukemia,1
3108861000006119,,aleukemic monocytic leukemia [obs],1
3108881000006112,,aleukemic myeloid leukemia [obs],1
3108891000006110,,chronic monocytic leukemia [obs],1
3108911000006112,,subacute myelogenous leukemia [obs],1
3108931000006118,,subacute granulocytic leukemia [obs],1
3108941000006111,,non-lymphocytic leukemia,1
3108951000006113,,monocytic leukemia,1
3108961000006110,,eosinophilic leukemia,1
3108971000006115,,aleukaemic granulocytic leukaemia [obs],1
3108991000006119,,chronic monocytic leukaemia [obs],1
3109001000006119,,aleukaemic myeloid leukaemia [obs],1
3109011000006116,,aleukaemic monocytic leukaemia [obs],1
3109021000006112,,monocytic leukaemia,1
3109041000006117,,myelocytic leukaemia,1
3109061000006118,,subacute myeloid leukaemia [obs],1
3109081000006111,,subacute monocytic leukaemia [obs],1
3109121000006113,,granulocytic leukaemia,1
3109141000006118,,"myeloid leukemia, no international classification of diseases for oncology subtype",1
3530471000006114,,chronic myeloid leukaemia,1
3530481000006112,,chronic myeloid leukemia,1
3530491000006110,,chronic granulocytic leukemia,1
3530511000006116,,chronic myelocytic leukemia,1
3530521000006112,,chronic granulocytic leukaemia,1
3530531000006110,,chronic myelogenous leukaemia,1
3530571000006113,,"chronic myelogenous leukemia, no international classification of diseases for oncology subtype",1
3623371000006115,,acute basophilic leukaemia,1
3623381000006117,,basophilic leukemia,1
3623391000006119,,acute basophilic leukemia,1
3623401000006117,,basophilic leukaemia,1
3992711000006112,,"acute myeloid leukaemia, disease",1
3992721000006116,,acute myeloid leukemia,1
3992741000006111,,aml - acute myeloid leukemia,1
3992751000006113,,"acute myeloid leukemia, disease",1
3992761000006110,,aml - acute myeloid leukaemia,1
3992781000006117,,aml - acute myeloblastic leukemia,1
3992791000006119,,acute myelocytic leukaemia,1
3992801000006118,,acute myelocytic leukemia,1
4009781000006117,,chronic myeloid leukemia,1
4009791000006119,,cml - chronic myeloid leukaemia,1
4009801000006118,,cgl - chronic granulocytic leukaemia,1
4009811000006115,,cgl - chronic granulocytic leukemia,1
4009821000006111,,cml - chronic myeloid leukemia,1
4009831000006114,,"chronic myeloid leukaemia, disease",1
4009841000006116,,"chronic myeloid leukemia, disease",1
4009851000006119,,chronic myelocytic leukaemia,1
4009861000006117,,chronic myelocytic leukemia,1
4042921000006115,,"myeloid sarcoma, disease",1
4173521000006112,,"acute promyelocytic leukaemia, fab m3",1
4173531000006110,,acute promyelocytic leukaemia (clinical),1
4173541000006117,,"acute promyelocytic leukemia, fab m3",1
4173551000006115,,acute promyelocytic leukemia (clinical),1
4173571000006113,,m3 - acute promyelocytic leukaemia,1
4173581000006111,,apml - acute promyelocytic leukaemia,1
4173591000006114,,apl - acute promyelocytic leukemia,1
4173601000006118,,m3 - acute promyelocytic leukemia,1
4173611000006115,,apml - acute promyelocytic leukemia,1
4173621000006111,,"acute myelomonocytic leukaemia, fab m4",1
4173631000006114,,acute myelomonocytic leukaemia (clinical),1
4173641000006116,,"acute myelomonocytic leukemia, fab m4",1
4173651000006119,,acute myelomonocytic leukemia (clinical),1
4173671000006112,,amml - acute myelomonocytic leukaemia,1
4173681000006110,,m4 - acute myelomonocytic leukemia,1
4173691000006113,,amml - acute myelomonocytic leukemia,1
4395141000006112,,chronic myelomonocytic leukemia,1
4417301000006110,,"chronic myelomonocytic leukemia, type ii",1
4417311000006113,,"chronic myelomonocytic leukemia, type i",1
4417321000006117,,chronic myelomonocytic leukemia in transformation [obs],1
4417331000006119,,chronic myelomonocytic leukemia,1
4417341000006112,,chronic myelomonocytic leukaemia in transformation [obs],1
4417351000006114,,"chronic myelomonocytic leukaemia, type i",1
4417361000006111,,"chronic myelomonocytic leukaemia, type ii",1
4420311000006119,,myeloid leukaemia (category),1
4420321000006110,,myeloid leukemia (category),1
4420331000006113,,myeloid leukemia - category,1
4420341000006115,,myeloid leukaemia - category,1
4753301000006115,,myeloid leukemia,1
4753311000006117,,granulocytic leukemia,1
4753321000006113,,granulocytic leukaemia,1
4753381000006112,,subacute myeloid leukemia,1
4753391000006110,,smouldering leukaemia,1
4753401000006112,,smoldering leukemia,1
4753441000006114,,aleukemic myeloid leukemia,1
4753581000006116,,aleukemic monocytic leukemia,1
4753641000006111,,myelomonocytic leukemia,1
7308311000006114,,acute myeloid leukaemia with myelodysplasia-related changes,1
7308331000006115,,acute myeloid leukemia with multilineage dysplasia,1
7308341000006113,,acute myeloid leukemia with myelodysplasia-related changes,1
7364821000006115,,philadelphia chromosome positive chronic myelogenous leukaemia,1
7364831000006117,,philadelphia chromosome positive chronic myelogenous leukemia,1
7369161000006116,,philadelphia chromosome negative chronic myelogenous leukaemia,1
7369171000006111,,philadelphia chromosome negative chronic myelogenous leukemia,1
289892012,B65..00,myeloid leukaemia,1
201612010,B650.00,acute myeloid leukaemia,1
880851000006117,B650.99,myeloid leukaemia - acute,1
2872264019,B650100,acute myeloid leukaemia with multilineage dysplasia,1
201656010,B651.00,chronic myeloid leukaemia,1
554641000006115,B651.11,chronic granulocytic leukaemia,1
880861000006115,B651.99,myeloid leukaemia - chronic,1
1815631000006115,B651100,"chronic myeloid leukaemia, bcr/abl positive",1
474604011,B651300,"atypical chronic myeloid leukaemia, bcr/abl negative",1
289900013,B651z00,chronic myeloid leukaemia nos,1
289901012,B652.00,subacute myeloid leukaemia,1
880871000006110,B652.99,myeloid leukaemia - subacute,1
157091019,B653.00,myeloid sarcoma,1
289903010,B653000,chloroma,1
289904016,B653100,granulocytic sarcoma,1
289905015,B653z00,myeloid sarcoma nos,1
1815651000006110,B654.00,acute myeloblastic leukaemia,1
289907011,B65y.00,other myeloid leukaemia,1
289908018,B65y000,aleukaemic myeloid leukaemia,1
459741000006115,B65y100,acute promyelocytic leukaemia,1
289911017,B65yz00,other myeloid leukaemia nos,1
289912012,B65z.00,myeloid leukaemia nos,1
289928019,B66y000,aleukaemic monocytic leukaemia,1
289974015,B69..00,myelomonocytic leukaemia,1
458201000006115,B690.00,acute myelomonocytic leukaemia,1
474077018,B691.00,chronic myelomonocytic leukaemia,1
292032014,BBr6.00,[m]myeloid leukaemias,1
1216572014,BBr6000,[m]myeloid leukaemia nos,1
309521000006115,BBr6011,[m]granulocytic leukaemia nos,1
304401000006111,BBr6100,[m]acute myeloid leukaemia,1
292035011,BBr6200,[m]subacute myeloid leukaemia,1
1216809013,BBr6300,[m]chronic myeloid leukaemia,1
1216284012,BBr6600,[m]acute promyelocytic leukaemia,1
1216346016,BBr6700,[m]acute myelomonocytic leukaemia,1
306971000006117,BBr6800,[m]chronic myelomonocytic leukaemia,1
292041016,BBr6z00,[m]other myeloid leukaemia nos,1
292042011,BBr7.00,[m]basophilic leukaemias,1
1216868019,BBr7000,[m]basophilic leukaemia,1
292045013,BBr7z00,[m]basophilic leukaemia nos,1
308041000006113,BBr8000,[m]eosinophilic leukaemia,1
292050019,BBr8z00,[m]eosinophilic leukaemia nos,1
292062015,BBr9z00,[m]other monocytic leukaemia nos,1
1228269013,BBrA300,[m]myeloid sarcoma,1
1228268017,BBrA311,[m]chloroma,1
1228267010,BBrA312,[m]granulocytic sarcoma,1
292178015,ByuD600,[x]other myeloid leukaemia,1
11908371000006112,,[m]other monocytic leukaemia nos,1
2855821000006110,,acute monocytic leukemia,1
2855831000006113,,monoblastic leukemia,1
2855841000006115,,acute monoblastic leukemia,1
2855891000006112,,acute monoblastic leukaemia,1
3108801000006115,,myeloid leukemia,1
3108821000006113,,myelogenous leukemia,1
3108831000006111,,myelomonocytic leukemia,1
3108841000006118,,myelocytic leukemia,1
3108851000006116,,aleukemic granulocytic leukemia [obs],1
3108871000006114,,aleukemic myelogenous leukemia [obs],1
3108901000006114,,subacute myeloid leukemia [obs],1
3108921000006116,,subacute monocytic leukemia [obs],1
3108981000006117,,aleukaemic myelogenous leukaemia [obs],1
3109031000006110,,myelogenous leukaemia,1
3109051000006115,,myelomonocytic leukaemia,1
3109071000006113,,subacute myelogenous leukaemia [obs],1
3109091000006114,,subacute granulocytic leukaemia [obs],1
3109101000006115,,non-lymphocytic leukaemia,1
3109111000006117,,eosinophilic leukaemia,1
3530501000006119,,chronic myelogenous leukemia,1
3530541000006117,,chronic myelocytic leukaemia,1
3530561000006118,,"chronic myelogenous leukemia, no icd-o subtype",1
3917101000006112,,leukaemia,1
3917111000006110,,leukemia,1
3917121000006119,,subacute leukemia [obs],1
3917131000006116,,chronic leukemia [obs],1
3917141000006114,,aleukemic leukemia [obs],1
3917151000006111,,subacute leukaemia [obs],1
3917161000006113,,aleukaemic leukaemia [obs],1
3917171000006118,,chronic leukaemia [obs],1
3917191000006117,,leukemia morphology,1
3917201000006119,,"leukaemia, no icd-o subtype",1
3917211000006116,,"leukemia, no icd-o subtype",1
3917221000006112,,"leukemia, no international classification of diseases for oncology subtype",1
4417381000006118,,juvenile chronic myelomonocytic leukemia,1
4417391000006115,,juvenile myelomonocytic leukemia,1
4417401000006118,,juvenile chronic myelomonocytic leukaemia,1
4753461000006113,,histiocytic leukemia,1
4753471000006118,,schilling-type monocytic leukemia,1
4753481000006115,,monoblastic leukemia,1
4753491000006117,,monocytic leukemia,1
4753511000006111,,schilling-type monocytic leukaemia,1
4753541000006110,,chronic monocytic leukemia,1
4753561000006114,,subacute monocytic leukemia,1
